168,194,218,230,236,243,247,249,247,246,243,243,243,243,246,245,242,237,232,228,219,192,154,125
148,184,216,231,236,239,245,247,244,242,241,240,240,238,237,234,231,229,228,228,218,186,144,114
129,168,197,204,201,190,181,178,185,201,221,230,227,211,185,172,169,169,169,172,171,155,126,102
116,142,150,142,138,128,103,88,98,131,175,198,189,154,112,99,99,95,86,89,99,103,97,87
101,104,86,68,81,96,71,45,42,68,112,145,132,87,62,68,73,58,33,38,50,56,61,69
76,71,59,52,57,49,35,26,30,48,86,128,120,71,48,43,37,30,28,39,48,53,57,60
63,61,52,42,34,21,16,16,22,40,69,102,93,55,46,33,22,16,16,22,31,47,58,59
67,67,54,36,24,16,17,21,30,50,79,130,122,64,54,40,27,20,19,21,25,44,65,72
89,90,73,48,34,28,31,40,51,66,114,193,186,100,64,58,49,41,37,39,40,61,87,98
123,129,116,86,60,50,53,64,70,71,154,223,215,138,71,77,79,70,60,59,68,99,126,130
146,156,149,124,100,92,93,88,79,89,179,234,226,165,89,83,90,95,98,99,106,126,141,140
152,163,152,133,127,116,108,90,82,120,200,239,231,179,100,71,75,88,95,106,114,126,131,128
135,140,128,116,122,110,94,84,103,163,218,243,235,197,136,89,68,70,81,92,99,104,106,104
107,103,94,89,94,86,66,81,132,187,210,222,214,189,162,121,74,63,87,91,90,88,85,84
91,85,78,75,77,70,51,80,133,143,142,147,130,101,99,93,68,73,114,124,116,102,90,82
82,84,87,87,79,63,52,59,69,59,56,60,52,36,40,51,52,59,77,88,87,82,78,74
73,77,81,79,66,54,59,60,50,34,26,22,20,21,30,42,49,52,55,65,67,65,65,65
64,67,68,63,51,47,62,69,63,54,43,34,32,39,47,53,54,49,46,58,59,57,56,57
57,60,61,57,50,47,56,65,70,72,68,61,58,60,61,60,52,41,39,57,58,56,53,52
53,57,62,65,61,47,43,46,51,56,62,59,59,63,57,47,33,28,40,61,61,56,51,48
52,56,66,76,76,63,46,43,61,89,125,128,125,118,83,60,45,43,54,69,64,54,46,44
49,55,67,81,93,95,83,72,77,106,134,135,130,120,89,69,65,68,71,72,62,49,41,39
45,51,63,79,102,122,123,103,88,104,118,119,110,97,80,71,80,88,84,69,54,42,36,37
43,48,58,74,100,131,136,113,91,101,124,132,119,95,78,72,85,96,88,64,48,37,34,36
