187,195,212,225,220,202,191,192,197,192,185,179,174,171,174,179,177,174,176,186,196,197,191,183
188,200,215,217,202,181,158,149,157,172,171,169,166,164,162,154,128,105,107,132,163,181,186,184
184,187,178,155,127,108,103,109,123,140,146,149,149,145,136,112,89,86,106,129,157,168,168,167
171,161,137,106,79,60,61,73,87,100,112,124,128,121,103,78,69,87,125,154,168,162,149,143
157,145,133,125,114,85,49,28,33,59,81,109,120,106,78,61,42,40,72,130,148,149,141,131
151,138,109,81,66,38,22,16,20,40,88,136,153,129,78,33,13,12,28,63,90,108,117,119
140,121,92,68,55,39,30,23,23,45,106,163,183,153,83,26,10,15,23,31,42,59,77,89
133,129,109,86,75,62,49,38,39,65,130,192,205,164,98,53,42,47,52,51,59,70,79,84
138,155,142,109,86,66,54,55,71,102,165,218,218,169,120,102,87,73,66,68,84,98,105,107
153,165,155,116,69,49,50,80,122,156,211,235,222,184,145,144,116,69,34,31,43,70,106,132
165,169,168,156,136,123,128,139,157,190,227,235,219,192,168,153,146,126,90,69,81,114,142,149
176,181,182,181,180,175,176,171,177,214,237,236,217,195,181,155,153,159,156,145,144,153,161,159
185,189,186,184,192,188,169,167,186,215,238,237,219,197,182,151,125,131,162,180,178,172,169,168
184,184,177,172,173,156,128,152,198,203,229,237,222,200,189,164,104,76,107,146,162,166,166,167
165,164,161,151,126,85,94,162,220,197,210,223,215,202,215,212,146,73,49,77,116,133,136,137
126,128,129,119,90,70,98,141,164,156,161,168,166,162,168,160,121,74,44,42,54,74,89,93
85,86,97,98,79,75,109,109,79,67,74,82,83,78,77,82,95,86,54,40,38,43,51,56
61,63,85,96,74,82,121,111,57,17,16,22,25,27,34,63,102,104,66,46,50,42,33,36
58,64,93,103,69,86,129,142,106,45,24,18,24,40,66,106,132,119,75,44,62,54,35,33
66,70,94,104,80,87,117,130,114,80,55,48,52,63,84,114,131,118,78,39,59,61,45,37
72,69,86,95,63,36,36,50,57,43,36,36,41,47,52,68,61,43,30,23,57,65,50,38
82,67,76,84,60,46,27,48,83,80,84,81,87,97,95,99,59,24,21,19,53,61,48,38
102,76,69,73,67,86,68,87,131,140,152,147,151,163,156,147,93,52,47,28,48,53,44,39
127,92,68,64,70,100,97,102,126,153,172,174,178,181,166,142,101,77,71,37,43,46,43,40
