19,45,98,155,192,204,211,220,230,239,243,246,246,241,233,224,217,209,199,196,186,181,173,161
56,58,95,141,159,161,164,177,201,227,239,244,245,244,239,233,226,222,221,225,223,223,217,209
82,66,77,100,100,97,96,106,133,180,220,238,242,240,227,198,174,165,175,198,219,233,236,234
88,62,55,64,69,75,80,82,94,131,192,229,240,234,212,164,127,111,121,153,187,207,216,222
93,57,44,62,91,110,127,134,128,123,170,219,241,235,218,187,164,147,140,154,177,185,191,202
106,66,53,68,77,77,84,113,140,139,166,216,245,242,231,216,199,173,147,154,178,197,206,210
110,88,77,83,90,92,93,130,173,169,182,221,246,244,236,225,211,174,128,129,161,193,215,223
115,117,123,132,144,153,157,182,207,200,203,229,246,245,241,233,224,196,160,161,186,211,227,235
120,140,169,193,206,216,223,228,228,219,219,235,246,246,245,244,240,232,225,227,236,240,241,242
119,144,187,221,231,235,236,235,230,221,225,237,245,245,247,248,249,248,248,249,250,249,247,245
116,138,184,225,236,239,239,235,228,219,226,239,246,246,248,250,252,254,254,254,253,250,246,244
112,124,171,220,235,238,238,231,219,213,230,242,246,245,246,249,253,255,254,253,251,249,246,242
108,109,152,208,231,236,237,227,213,212,232,244,246,244,243,246,250,252,253,251,250,248,243,238
105,97,134,193,226,234,235,221,204,209,230,244,246,244,242,244,246,249,251,249,249,246,239,231
102,90,119,176,220,231,229,203,173,179,214,234,237,236,238,242,245,248,250,248,246,244,236,223
96,84,110,164,209,225,217,165,106,100,151,188,191,186,211,235,245,247,248,246,244,241,230,213
92,84,104,149,192,219,213,156,88,71,113,162,182,185,211,235,246,247,246,245,242,239,226,207
88,84,100,137,181,215,214,170,119,111,138,178,204,213,226,238,245,246,245,243,241,238,224,201
81,83,98,132,178,211,213,189,168,182,202,216,227,235,238,239,241,243,243,242,240,239,222,193
72,79,97,129,173,202,205,198,199,214,222,225,230,238,239,237,238,239,239,239,240,240,222,190
66,69,82,115,163,189,184,179,186,200,217,224,223,221,223,228,232,234,236,238,239,239,216,177
56,54,63,97,151,180,153,124,119,133,161,179,181,175,178,192,212,227,233,237,237,237,212,169
39,39,47,78,132,167,131,93,87,109,138,160,169,167,168,182,206,225,233,235,235,231,203,159
23,32,43,66,109,147,130,114,127,160,183,200,210,215,213,215,223,231,234,233,232,225,192,145
