75,67,58,55,63,75,87,99,109,116,119,124,128,130,130,134,135,134,131,125,121,115,111,111
72,56,39,31,33,39,51,66,83,100,110,119,124,126,124,119,113,105,94,82,78,78,84,94
74,56,39,30,27,25,25,31,47,69,91,105,112,112,103,84,67,54,48,46,52,55,62,72
80,70,55,42,35,29,19,15,22,40,68,89,101,99,80,52,31,23,29,41,55,59,59,61
78,78,61,38,26,21,19,17,18,27,51,81,104,103,71,45,33,33,41,51,60,66,68,67
55,49,38,33,37,25,26,27,24,25,50,88,115,112,77,44,39,37,24,27,37,45,56,71
58,52,43,42,50,46,47,42,34,35,52,89,116,114,86,63,58,54,46,57,63,63,71,85
68,68,62,56,59,61,61,54,47,48,57,90,113,113,99,86,78,72,71,83,87,87,93,104
75,80,78,72,68,68,67,63,58,58,65,93,112,113,109,105,96,89,88,91,97,103,111,118
78,82,86,86,82,79,78,73,65,60,75,99,115,115,111,116,116,110,104,108,114,119,122,122
81,81,83,86,88,87,81,72,63,63,82,105,121,122,111,114,119,120,119,119,122,125,125,123
86,81,80,83,86,84,79,69,61,66,78,102,119,120,110,111,116,123,128,126,125,124,123,121
89,82,79,81,83,81,76,65,54,52,55,79,96,96,89,101,115,125,130,129,125,122,120,119
90,85,81,80,81,81,75,62,45,33,34,53,69,70,67,94,117,128,129,128,123,120,118,117
92,89,83,79,79,81,77,66,53,43,47,57,71,83,85,108,123,130,131,126,122,119,116,114
93,91,85,80,78,80,78,73,67,60,71,78,87,97,101,115,124,127,128,125,123,121,118,115
98,97,91,83,76,76,75,75,74,75,89,96,101,108,113,117,120,122,124,121,120,120,118,116
106,104,99,88,75,70,68,68,66,66,77,85,91,96,100,109,114,116,116,114,117,118,117,115
118,112,106,96,77,63,57,51,44,41,44,52,61,67,68,84,98,105,106,108,113,116,116,113
134,120,112,103,78,60,40,26,24,36,42,44,50,57,56,49,60,84,104,106,111,113,114,113
153,139,125,105,73,57,48,39,36,48,63,71,76,77,73,68,76,89,98,102,106,110,111,108
178,159,130,94,59,51,52,48,44,47,58,69,74,75,77,82,89,92,91,96,99,104,105,103
190,163,116,71,48,45,48,48,45,43,48,55,62,68,75,83,89,89,87,91,94,97,99,100
185,153,94,49,46,43,44,46,47,48,53,58,65,74,82,82,84,85,86,90,93,93,95,100
